split,data_group,filename,extension,logical_size_bytes,relative_path,logical_size_MiB,size_ratio,simulation_number,parameter_parsed
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_696970_num_70.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_696970_num_70.txt,6.67572021484375e-06,1.69697,70,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_696970_num_70.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_696970_num_70.xballs,0.00026035308837890625,1.69697,70,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_707071_num_71.data,.data,3087148230,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_707071_num_71.data,2944.1339778900146,1.707071,71,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_707071_num_71.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_707071_num_71.ene,0.1300830841064453,1.707071,71,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_707071_num_71.restart,.restart,17748682,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_707071_num_71.restart,16.926462173461914,1.707071,71,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_707071_num_71.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_707071_num_71.txt,6.67572021484375e-06,1.707071,71,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_707071_num_71.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_707071_num_71.xballs,0.00026035308837890625,1.707071,71,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_717172_num_72.data,.data,3112331891,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_717172_num_72.data,2968.1509885787964,1.717172,72,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_717172_num_72.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_717172_num_72.ene,0.1300830841064453,1.717172,72,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_717172_num_72.restart,.restart,18117532,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_717172_num_72.restart,17.27822494506836,1.717172,72,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_717172_num_72.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_717172_num_72.txt,6.67572021484375e-06,1.717172,72,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_717172_num_72.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_717172_num_72.xballs,0.00026035308837890625,1.717172,72,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_727273_num_73.data,.data,3137939064,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_727273_num_73.data,2992.571891784668,1.727273,73,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_727273_num_73.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_727273_num_73.ene,0.1300830841064453,1.727273,73,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_727273_num_73.restart,.restart,18097235,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_727273_num_73.restart,17.25886821746826,1.727273,73,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_727273_num_73.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_727273_num_73.txt,6.67572021484375e-06,1.727273,73,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_727273_num_73.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_727273_num_73.xballs,0.00026035308837890625,1.727273,73,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_737374_num_74.data,.data,3163733099,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_737374_num_74.data,3017.171000480652,1.737374,74,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_737374_num_74.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_737374_num_74.ene,0.1300830841064453,1.737374,74,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_737374_num_74.restart,.restart,18046913,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_737374_num_74.restart,17.210877418518066,1.737374,74,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_737374_num_74.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_737374_num_74.txt,6.67572021484375e-06,1.737374,74,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_737374_num_74.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_737374_num_74.xballs,0.00026035308837890625,1.737374,74,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_747475_num_75.data,.data,3189512199,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_747475_num_75.data,3041.75586605072,1.747475,75,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_747475_num_75.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_747475_num_75.ene,0.1300830841064453,1.747475,75,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_747475_num_75.restart,.restart,18381480,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_747475_num_75.restart,17.529945373535156,1.747475,75,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_747475_num_75.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_747475_num_75.txt,6.67572021484375e-06,1.747475,75,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_747475_num_75.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_747475_num_75.xballs,0.00026035308837890625,1.747475,75,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_757576_num_76.data,.data,3216467104,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_757576_num_76.data,3067.4620666503906,1.757576,76,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_757576_num_76.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_757576_num_76.ene,0.1300830841064453,1.757576,76,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_757576_num_76.restart,.restart,18346451,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_757576_num_76.restart,17.49653911590576,1.757576,76,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_757576_num_76.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_757576_num_76.txt,6.67572021484375e-06,1.757576,76,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_757576_num_76.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_757576_num_76.xballs,0.00026035308837890625,1.757576,76,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_767677_num_77.data,.data,3243153341,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_767677_num_77.data,3092.912045478821,1.767677,77,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_767677_num_77.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_767677_num_77.ene,0.1300830841064453,1.767677,77,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_767677_num_77.restart,.restart,18392943,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_767677_num_77.restart,17.54087734222412,1.767677,77,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_767677_num_77.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_767677_num_77.txt,6.67572021484375e-06,1.767677,77,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_767677_num_77.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_767677_num_77.xballs,0.00026035308837890625,1.767677,77,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_777778_num_78.data,.data,3270111657,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_777778_num_78.data,3118.6214990615845,1.777778,78,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_777778_num_78.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_777778_num_78.ene,0.1300830841064453,1.777778,78,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_777778_num_78.restart,.restart,18647962,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_777778_num_78.restart,17.784082412719727,1.777778,78,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_777778_num_78.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_777778_num_78.txt,6.67572021484375e-06,1.777778,78,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_777778_num_78.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_777778_num_78.xballs,0.00026035308837890625,1.777778,78,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_787879_num_79.data,.data,3297753791,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_787879_num_79.data,3144.9830923080444,1.787879,79,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_787879_num_79.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_787879_num_79.ene,0.1300830841064453,1.787879,79,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_787879_num_79.restart,.restart,18788622,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_787879_num_79.restart,17.91822624206543,1.787879,79,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_787879_num_79.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_787879_num_79.txt,6.67572021484375e-06,1.787879,79,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_787879_num_79.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_787879_num_79.xballs,0.00026035308837890625,1.787879,79,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_797980_num_80.data,.data,3325294787,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_797980_num_80.data,3171.2482328414917,1.79798,80,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_797980_num_80.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_797980_num_80.ene,0.1300830841064453,1.79798,80,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_797980_num_80.restart,.restart,19202816,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_797980_num_80.restart,18.313232421875,1.79798,80,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_797980_num_80.txt,.txt,6,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_797980_num_80.txt,5.7220458984375e-06,1.79798,80,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_797980_num_80.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_797980_num_80.xballs,0.00026035308837890625,1.79798,80,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_808081_num_81.data,.data,3352411007,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_808081_num_81.data,3197.108275413513,1.808081,81,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_808081_num_81.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_808081_num_81.ene,0.1300830841064453,1.808081,81,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_808081_num_81.restart,.restart,19375902,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_808081_num_81.restart,18.478300094604492,1.808081,81,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_808081_num_81.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_808081_num_81.txt,6.67572021484375e-06,1.808081,81,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_808081_num_81.xballs,.xballs,341,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_808081_num_81.xballs,0.00032520294189453125,1.808081,81,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_818182_num_82.data,.data,3380624551,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_818182_num_82.data,3224.014807701111,1.818182,82,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_818182_num_82.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_818182_num_82.ene,0.1300830841064453,1.818182,82,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_818182_num_82.restart,.restart,19335570,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_818182_num_82.restart,18.439836502075195,1.818182,82,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_818182_num_82.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_818182_num_82.txt,6.67572021484375e-06,1.818182,82,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_818182_num_82.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_818182_num_82.xballs,0.00026035308837890625,1.818182,82,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_828283_num_83.data,.data,3408668504,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_828283_num_83.data,3250.759605407715,1.828283,83,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_828283_num_83.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_828283_num_83.ene,0.1300830841064453,1.828283,83,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_828283_num_83.restart,.restart,19535463,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_828283_num_83.restart,18.63046932220459,1.828283,83,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_828283_num_83.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_828283_num_83.txt,6.67572021484375e-06,1.828283,83,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_828283_num_83.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_828283_num_83.xballs,0.00026035308837890625,1.828283,83,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_838384_num_84.data,.data,3437424513,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_838384_num_84.data,3278.183472633362,1.838384,84,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_838384_num_84.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_838384_num_84.ene,0.1300830841064453,1.838384,84,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_838384_num_84.restart,.restart,19876574,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_838384_num_84.restart,18.955778121948242,1.838384,84,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_838384_num_84.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_838384_num_84.txt,6.67572021484375e-06,1.838384,84,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_838384_num_84.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_838384_num_84.xballs,0.00026035308837890625,1.838384,84,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_848485_num_85.data,.data,3466144938,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_848485_num_85.data,3305.573404312134,1.848485,85,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_848485_num_85.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_848485_num_85.ene,0.1300830841064453,1.848485,85,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_848485_num_85.restart,.restart,19921258,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_848485_num_85.restart,18.99839210510254,1.848485,85,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_848485_num_85.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_848485_num_85.txt,6.67572021484375e-06,1.848485,85,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_848485_num_85.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_848485_num_85.xballs,0.00026035308837890625,1.848485,85,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_858586_num_86.data,.data,3495139590,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_858586_num_86.data,3333.224859237671,1.858586,86,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_858586_num_86.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_858586_num_86.ene,0.1300830841064453,1.858586,86,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_858586_num_86.restart,.restart,19789740,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_858586_num_86.restart,18.872966766357422,1.858586,86,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_858586_num_86.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_858586_num_86.txt,6.67572021484375e-06,1.858586,86,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_858586_num_86.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_858586_num_86.xballs,0.00026035308837890625,1.858586,86,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_868687_num_87.data,.data,3524964537,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_868687_num_87.data,3361.6681451797485,1.868687,87,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_868687_num_87.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_868687_num_87.ene,0.1300830841064453,1.868687,87,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_868687_num_87.restart,.restart,19884876,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_868687_num_87.restart,18.963695526123047,1.868687,87,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_868687_num_87.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_868687_num_87.txt,6.67572021484375e-06,1.868687,87,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_868687_num_87.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_868687_num_87.xballs,0.00026035308837890625,1.868687,87,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_878788_num_88.data,.data,3554506653,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_878788_num_88.data,3389.8417024612427,1.878788,88,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_878788_num_88.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_878788_num_88.ene,0.1300830841064453,1.878788,88,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_878788_num_88.restart,.restart,20592939,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_878788_num_88.restart,19.638957023620605,1.878788,88,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_878788_num_88.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_878788_num_88.txt,6.67572021484375e-06,1.878788,88,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_878788_num_88.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_878788_num_88.xballs,0.00026035308837890625,1.878788,88,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_888889_num_89.data,.data,3584405355,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_888889_num_89.data,3418.355326652527,1.888889,89,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_888889_num_89.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_888889_num_89.ene,0.1300830841064453,1.888889,89,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_888889_num_89.restart,.restart,20231028,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_888889_num_89.restart,19.293811798095703,1.888889,89,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_888889_num_89.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_888889_num_89.txt,6.67572021484375e-06,1.888889,89,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_888889_num_89.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_888889_num_89.xballs,0.00026035308837890625,1.888889,89,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_898990_num_90.data,.data,3615146548,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_898990_num_90.data,3447.6724128723145,1.89899,90,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_898990_num_90.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_898990_num_90.ene,0.1300830841064453,1.89899,90,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_898990_num_90.restart,.restart,20180594,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_898990_num_90.restart,19.24571418762207,1.89899,90,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_898990_num_90.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_898990_num_90.txt,6.67572021484375e-06,1.89899,90,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_898990_num_90.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_898990_num_90.xballs,0.00026035308837890625,1.89899,90,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_909091_num_91.data,.data,3645311947,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_909091_num_91.data,3476.4403791427612,1.909091,91,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_909091_num_91.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_909091_num_91.ene,0.1300830841064453,1.909091,91,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_909091_num_91.restart,.restart,20860490,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_909091_num_91.restart,19.894113540649414,1.909091,91,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_909091_num_91.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_909091_num_91.txt,6.67572021484375e-06,1.909091,91,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_909091_num_91.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_909091_num_91.xballs,0.00026035308837890625,1.909091,91,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_919192_num_92.data,.data,3675956003,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_919192_num_92.data,3505.664828300476,1.919192,92,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_919192_num_92.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_919192_num_92.ene,0.1300830841064453,1.919192,92,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_919192_num_92.restart,.restart,20836778,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_919192_num_92.restart,19.87150001525879,1.919192,92,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_919192_num_92.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_919192_num_92.txt,6.67572021484375e-06,1.919192,92,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_919192_num_92.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_919192_num_92.xballs,0.00026035308837890625,1.919192,92,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_929293_num_93.data,.data,3707340274,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_929293_num_93.data,3535.5952014923096,1.929293,93,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_929293_num_93.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_929293_num_93.ene,0.1300830841064453,1.929293,93,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_929293_num_93.restart,.restart,20968387,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_929293_num_93.restart,19.9970121383667,1.929293,93,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_929293_num_93.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_929293_num_93.txt,6.67572021484375e-06,1.929293,93,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_929293_num_93.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_929293_num_93.xballs,0.00026035308837890625,1.929293,93,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_939394_num_94.data,.data,3738433298,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_939394_num_94.data,3565.2478199005127,1.939394,94,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_939394_num_94.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_939394_num_94.ene,0.1300830841064453,1.939394,94,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_939394_num_94.restart,.restart,21448774,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_939394_num_94.restart,20.45514488220215,1.939394,94,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_939394_num_94.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_939394_num_94.txt,6.67572021484375e-06,1.939394,94,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_939394_num_94.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_939394_num_94.xballs,0.00026035308837890625,1.939394,94,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_949495_num_95.data,.data,3770307622,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_949495_num_95.data,3595.645544052124,1.949495,95,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_949495_num_95.ene,.ene,136402,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_949495_num_95.ene,0.1300830841064453,1.949495,95,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_949495_num_95.restart,.restart,21211504,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_949495_num_95.restart,20.228866577148438,1.949495,95,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_949495_num_95.txt,.txt,7,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_949495_num_95.txt,6.67572021484375e-06,1.949495,95,True
training,raw_simulation_files,rotating_drum_bidisperse_size_ratio_1_949495_num_95.xballs,.xballs,273,bidisperse_mixtures/rotating_drum_bidisperse_size_ratio_1_949495_num_95.xballs,0.00026035308837890625,1.949495,95,True
